Date,Time,Label,Temperature_F,PIR_1,PIR_2,PIR_3,PIR_4,PIR_5,PIR_6,PIR_7,PIR_8,PIR_9,PIR_10,PIR_11,PIR_12,PIR_13,PIR_14,PIR_15,PIR_16,PIR_17,PIR_18,PIR_19,PIR_20,PIR_21,PIR_22,PIR_23,PIR_24,PIR_25,PIR_26,PIR_27,PIR_28,PIR_29,PIR_30,PIR_31,PIR_32,PIR_33,PIR_34,PIR_35,PIR_36,PIR_37,PIR_38,PIR_39,PIR_40,PIR_41,PIR_42,PIR_43,PIR_44,PIR_45,PIR_46,PIR_47,PIR_48,PIR_49,PIR_50,PIR_51,PIR_52,PIR_53,PIR_54,PIR_55
2024-09-08,14:14:29,1,86,10157,10544,10930,11102,11036,10752,10403,10035,9806,9614,9631,9736,9685,9726,9832,9921,10030,10076,10197,10301,10373,10330,10339,10429,10447,10417,10372,10313,10231,10178,10177,10218,10324,10454,10461,10406,10243,9857,9575,9533,9686,9989,10413,10759,10829,10891,10975,10917,10864,10755,10611,10479,10456,10351,10301
2024-09-08,14:14:45,1,86,10280,10633,10995,11144,10922,10698,10516,10193,9913,9742,9672,9648,9759,9755,9841,9870,9883,10003,10041,10061,10185,10312,10410,10446,10452,10404,10296,10300,10301,10452,10489,10468,10514,10538,10490,10337,10186,9796,9343,9184,9316,9718,10177,10564,10869,10966,11033,10957,10889,10879,10823,10755,10704,10624,10509
2024-09-08,14:15:01,3,0,10354,10796,11121,11093,10889,10558,10199,9898,9673,9578,9561,9684,9771,9893,9952,10009,10147,10170,10090,10178,10224,10233,10329,10428,10406,10426,10308,10232,10300,10332,10270,10329,10399,10433,10391,10315,10154,9675,9304,9271,9542,9930,10346,10762,10964,11052,11027,10950,10876,10840,10636,10365,10135,10122,10301
2024-09-08,14:15:07,3,0,10410,10417,10383,10255,9865,9206,8362,7772,7579,8073,8994,9523,9669,9891,10690,12156,13580,14427,14485,14238,13991,13295,12209,11248,10504,10042,9609,9344,9165,8943,8963,9000,8973,8756,8174,7231,6200,5758,6114,6673,7165,7569,8276,9294,10568,11866,12690,12627,12208,12241,12584,12548,12141,11921,11934
2024-09-08,14:15:17,3,0,8991,7964,8390,9860,11422,12231,12388,12303,12063,11558,11078,10500,9656,8822,8358,8218,8389,8549,8538,8663,9475,10858,11963,12372,12195,11320,10041,8924,8065,7598,7563,8086,9091,10410,11731,12658,13254,13668,13587,12197,10376,10064,10659,11248,11818,11873,11371,10625,9878,9204,9106,10155,12189,13575,13005
2024-09-08,14:15:33,3,0,9823,9217,8339,7208,6334,5659,6086,7146,8326,9644,11091,12282,13247,14837,16251,16383,16383,16352,15534,14287,12642,10514,8597,7060,5962,5433,5746,6435,7092,7703,8468,8990,9170,9309,9680,9965,10154,10666,11067,11119,10969,10609,10011,9478,9346,9978,11362,12213,12172,11445,10671,10341,10643,11677,12884
2024-09-08,14:15:39,3,0,13505,12856,11520,10318,9564,8950,8476,8765,10007,11103,11494,11352,10970,10667,10588,10754,10600,9792,8449,6874,5521,4696,4467,4942,5892,6951,7802,8157,8106,7860,7706,8185,9277,10972,12801,14051,14845,15483,16229,16383,16383,16383,15240,12927,10947,9477,8408,7454,6989,7451,8652,10261,12160,13734,14100
2024-09-08,14:15:44,3,0,56393789,12626,11818,11020,9989,8984,8229,7712,7687,8064,8628,9268,9700,9671,9556,9379,8866,8430,8171,7942,7892,8075,8429,8709,9072,9519,10022,10435,10705,10865,11074,11273,11442,11404,11260,11101,11126,11126,11436,11436,11736,11736,11842,11842,11606,11606,11236,11236,10912,10912,10653,10653,10404,10404,10203
2024-09-08,14:15:50,1,86,10117,10053,10020,10001,9990,9977,9916,9996,10038,10106,10176,10193,10333,10434,10462,10508,10582,10566,10541,10475,10368,10374,10401,10304,10286,10234,10137,9777,9374,9198,9352,9786,10207,10565,10871,11027,11046,11018,11014,10977,10844,10742,10666,10564,10578,10423,10254,10260,10167,10067,10071,10080,10074,10052,10047
2024-09-08,14:16:05,1,86,10445,10876,11113,11003,10804,10547,10287,9911,9707,9709,9748,9722,9723,9712,9757,9886,10003,10008,10109,10250,10291,10328,10329,10326,10394,10443,10426,10468,10358,10320,10365,10407,10398,10430,10455,10405,10093,9584,9323,9391,9680,10064,10419,10684,10853,10992,10973,10917,10840,10835,10776,10736,10636,10441,10423
2024-09-08,14:16:21,1,86,10331,10755,11143,11077,10876,10517,10231,9965,9852,9833,9826,9773,9687,9612,9695,9900,10055,10118,10259,10350,10372,10371,10308,10308,10268,10258,10301,10367,10371,10418,10453,10472,10427,10268,10176,10255,10288,10001,9554,9372,9517,9835,10120,10452,10771,11007,11089,11170,11083,10977,10782,10679,10634,10561,10390
2024-09-08,14:16:37,1,86,10529,10888,11072,10849,10581,10330,10170,10048,9926,9833,9796,9677,9724,9723,9794,9970,10111,10188,10203,10185,10169,10127,10251,10263,10321,10375,10422,10403,10376,10388,10384,10387,10329,10349,10412,10386,10181,9686,9433,9464,9678,10006,10329,10667,10874,10979,11103,11006,10827,10826,10757,10689,10568,10451,10389
2024-09-08,14:16:53,1,86,10384,10726,11120,11138,10855,10541,10276,10006,9863,9825,9780,9768,9788,9844,9836,9853,10019,10099,10262,10345,10351,10214,10216,10173,10217,10348,10449,10400,10423,10439,10410,10407,10312,10200,10128,10231,10272,9889,9572,9474,9635,9937,10259,10638,10972,10977,10913,10820,10799,10763,10690,10624,10507,10454,10438
2024-09-08,14:17:09,1,86,10600,11037,11266,11137,10860,10552,10313,10023,9804,9631,9545,9565,9681,9740,9856,9919,9986,10014,10090,10167,10183,10265,10319,10410,10414,10429,10416,10409,10436,10348,10271,10265,10378,10393,10390,10377,10162,9632,9294,9311,9550,9970,10406,10722,10889,11054,11111,11131,11036,10885,10765,10630,10500,10467,10425
2024-09-08,14:17:25,1,86,10254,10647,11079,11191,11046,10693,10349,10096,9879,9793,9683,9625,9656,9773,9827,9972,9989,10028,10117,10171,10164,10247,10307,10410,10443,10293,10222,10249,10281,10302,10364,10374,10427,10485,10403,10377,10260,10008,9606,9389,9517,9875,10206,10518,10766,10954,11064,11052,10991,10882,10738,10642,10494,10456,10400
2024-09-08,14:17:41,1,86,10528,10967,11191,11082,10710,10353,10119,9847,9760,9777,9758,9777,9827,9827,9844,9919,9920,9961,10031,10093,10319,10437,10428,10445,10459,10487,10517,10479,10358,10304,10237,10294,10338,10386,10340,10320,10095,9605,9316,9362,9577,9886,10293,10583,10819,10899,10993,11019,10970,10964,10912,10787,10608,10457,10344
2024-09-08,14:17:57,1,86,10295,10640,10982,11085,11013,10811,10439,10038,9808,9718,9702,9749,9804,9832,9895,9958,10025,9972,9923,9957,10129,10294,10390,10444,10458,10470,10427,10389,10306,10271,10341,10400,10349,10400,10350,10321,10237,9856,9526,9363,9458,9844,10162,10471,10708,10920,11038,11044,11033,10991,10793,10713,10602,10507,10447
2024-09-08,14:18:13,1,86,10321,10533,10970,11190,11100,10777,10431,10047,9896,9744,9655,9654,9729,9825,9887,9874,9919,9931,9978,10022,10093,10275,10406,10385,10419,10364,10437,10413,10373,10406,10426,10486,10430,10477,10381,10260,10318,10150,9616,9297,9382,9719,10011,10377,10714,10938,11018,11008,11003,11078,10932,10773,10653,10500,10323
2024-09-08,14:18:29,1,86,10357,10844,11145,11176,10914,10532,10216,10024,9857,9736,9691,9692,9760,9842,9810,9758,9940,10065,10107,10167,10297,10403,10475,10474,10462,10419,10267,10244,10273,10345,10441,10451,10472,10419,10351,10313,10236,9740,9364,9237,9447,9822,10178,10524,10764,10969,11004,11019,11013,10859,10813,10798,10697,10627,10529
2024-09-08,14:18:45,1,86,10216,10471,10822,11061,11024,10692,10459,10179,10043,9829,9654,9689,9846,9738,9682,9843,9945,9998,10104,10271,10348,10276,10242,10274,10217,10340,10478,10473,10363,10359,10409,10401,10368,10333,10300,10334,10393,10125,9622,9318,9276,9578,10017,10461,10787,11064,11136,11085,11012,10906,10774,10707,10609,10475,10431
2024-09-08,14:19:01,1,86,10403,10800,11247,11277,10930,10468,10123,9893,9818,9769,9667,9554,9648,9756,9881,9945,9948,10015,10130,10264,10308,10314,10330,10281,10278,10310,10352,10397,10487,10441,10393,10308,10203,10247,10379,10428,10294,9864,9429,9325,9543,9876,10190,10596,10820,11020,11153,11065,10924,10874,10787,10733,10619,10490,10381
2024-09-08,14:19:17,1,86,10382,10631,11015,11238,11159,10853,10374,10003,9864,9851,9859,9832,9765,9694,9686,9717,9767,9834,9988,10046,10130,10271,10433,10515,10493,10377,10385,10503,10462,10372,10284,10289,10278,10287,10309,10195,10189,10023,9634,9388,9337,9580,10006,10402,10866,11097,11170,11195,11057,10936,10815,10735,10656,10683,10522
2024-09-08,14:19:33,1,86,10335,10824,11168,11149,10969,10654,10255,10021,9875,9778,9679,9713,9773,9783,9809,9804,9922,9953,10030,10214,10307,10297,10298,10348,10299,10347,10356,10426,10551,10557,10461,10346,10256,10251,10278,10397,10324,9868,9460,9304,9499,9847,10214,10604,10938,10998,11020,11060,11005,10918,10851,10720,10630,10503,10356
2024-09-08,14:19:49,1,86,10287,10587,11021,11180,11091,10766,10360,10041,9863,9748,9653,9655,9704,9690,9777,9798,9898,10023,10064,10157,10269,10371,10507,10533,10470,10373,10329,10387,10401,10407,10367,10340,10327,10372,10333,10292,10200,9955,9558,9401,9436,9682,10058,10321,10642,10909,11056,11190,11139,11013,10882,10700,10593,10478,10365
2024-09-08,14:20:05,1,86,10438,10895,11164,11221,10970,10621,10294,9974,9837,9722,9705,9699,9713,9842,9814,9810,9833,9966,10154,10232,10202,10274,10338,10426,10522,10352,10279,10314,10317,10341,10312,10207,10176,10211,10289,10367,10274,9980,9514,9444,9670,9976,10319,10636,10880,11029,11088,11065,10981,10851,10763,10641,10550,10479,10397
2024-09-08,14:20:21,1,86,10240,10630,11140,11308,11127,10806,10406,10114,9875,9699,9678,9661,9663,9690,9781,9974,10017,9999,10144,10164,10191,10304,10187,10172,10230,10369,10356,10373,10487,10558,10537,10424,10411,10445,10399,10325,10290,9908,9422,9310,9399,9763,10032,10319,10725,10999,11115,11150,11107,10982,10872,10655,10517,10398,10379
2024-09-08,14:20:38,1,86,10547,10912,11113,11028,10736,10454,10197,9968,9869,9783,9730,9718,9725,9748,9855,9912,9981,10047,10112,10217,10242,10319,10303,10300,10304,10264,10311,10506,10475,10347,10371,10432,10405,10430,10374,10286,10157,9728,9381,9373,9640,9976,10333,10646,10856,11068,11159,11059,10948,10800,10813,10595,10564,10516,10397
2024-09-08,14:20:53,1,86,10266,10634,11005,11125,11073,10738,10296,10020,9785,9691,9638,9685,9722,9785,9842,9825,9892,10052,10169,10266,10307,10419,10420,10404,10416,10349,10280,10293,10428,10458,10480,10460,10403,10294,10355,10355,10291,9944,9363,9057,9211,9633,10206,10608,10841,11042,11186,11145,11014,10813,10726,10665,10644,10544,10348
2024-09-08,14:21:10,1,86,10520,10974,11202,11093,10791,10563,10189,9900,9795,9697,9663,9651,9769,9788,9732,9758,9871,9974,10112,10268,10329,10333,10353,10386,10367,10360,10426,10466,10512,10424,10356,10327,10255,10211,10245,10260,10128,9741,9383,9408,9694,10098,10411,10597,10781,10952,10975,10951,10968,10921,10751,10734,10603,10503,10466
2024-09-08,14:21:25,1,86,10369,10712,11096,11159,10874,10548,10187,9920,9818,9822,9724,9668,9668,9813,9871,9999,10082,10080,10189,10224,10191,10237,10269,10333,10309,10296,10245,10228,10351,10398,10439,10446,10357,10337,10264,10177,10239,10011,9558,9316,9419,9749,10214,10618,10891,11094,11199,11203,11090,10987,10839,10624,10560,10536,10398
2024-09-08,14:21:41,1,86,10336,10520,10995,11290,11194,10948,10617,10302,10059,9814,9649,9671,9734,9814,9787,9754,9865,10006,9990,10095,10186,10290,10316,10212,10215,10248,10257,10279,10373,10436,10440,10448,10434,10442,10392,10357,10308,10144,9625,9269,9273,9557,10004,10425,10796,11013,11080,11097,11065,10965,10851,10712,10586,10499,10390
2024-09-08,14:21:57,1,86,10307,10682,10976,11057,10948,10668,10327,10099,9903,9784,9690,9694,9720,9713,9839,9845,9920,10064,10121,10215,10281,10351,10483,10514,10440,10444,10314,10230,10199,10319,10380,10321,10309,10280,10232,10253,10239,9899,9515,9337,9431,9720,10125,10535,10853,11003,11106,11176,11252,11272,11207,11065,10863,10414,9820
2024-09-08,14:22:14,3,0,10425,10537,10642,10413,10061,9739,9488,9397,9566,9715,9824,9987,10185,10390,10574,10638,10635,10536,10547,10651,10817,10965,11117,11202,11229,11164,10952,10977,11021,10908,10585,10085,9585,9229,8944,8621,8312,7841,7771,8065,8534,9123,9805,10492,11106,11603,12183,12535,12711,12614,12483,12274,11907,11588,11235
2024-09-08,14:22:19,3,0,10841,10423,10036,9812,9628,9576,9502,9377,9433,9505,9583,9687,9913,10097,10096,10098,10144,10256,10325,10307,10343,10223,9821,9360,9085,8885,8912,9087,9423,9820,10398,10915,11166,11216,11140,11093,11039,11057,11088,11105,11207,11192,11092,11003,10850,10671,10627,10653,10568,10364,10216,10166,10003,9923,9980
2024-09-08,14:22:25,3,0,69514713,10134,10104,10070,10221,10345,10397,10350,9963,9558,9532,9684,9897,10124,10355,10540,10554,10432,10547,10987,11237,11248,11272,11292,11289,11122,10843,10570,10258,9780,9157,8627,8200,7868,7764,7936,8255,8255,8891,8891,9652,9652,10078,10078,10134,10134,10130,10130,10119,10119,10196,10196,10395,10395,10523
2024-09-08,14:22:30,3,0,10583,10664,10836,11064,11194,11168,11139,10957,10757,10552,10458,10472,10585,10585,10162,9362,8719,8819,9551,10425,10972,11100,10998,10715,10365,9997,9739,9296,8965,9097,9648,10371,11108,11698,11953,11972,11718,11274,10929,10544,10143,9958,9887,9763,9860,10077,10436,10697,10681,10525,10372,10270,10224,10263,10268
2024-09-08,14:22:37,3,0,10188,10182,10175,10072,10083,10052,10024,10066,10134,10186,10329,10357,10355,10272,10231,10276,10232,10256,10232,10295,10330,10380,10380,10302,10288,10310,10286,10239,10287,10282,10222,10160,10185,10298,10263,10195,10217,10152,10215,10325,10320,10239,10167,10171,10275,10278,10267,10295,10334,10376,10357,10310,10218,10067,9959
2024-09-08,14:22:41,3,0,9914,9861,9781,9797,10009,10276,10580,10845,10906,10867,10800,10703,10531,10443,10394,10337,10328,10369,10321,10296,10266,10201,10182,10081,10145,10091,9971,10089,10089,10421,10421,10629,10629,10719,10719,10579,10579,10420,10420,10297,10297,10126,10126,10062,10062,10043,10043,10004,10004,9912,9912,9890,9890,9934,9934
2024-09-08,14:22:47,3,0,10020,10145,10197,10212,10139,10122,10190,10267,10205,10166,10182,10236,10206,10250,10305,10292,10282,10489,10749,10951,11139,11230,10805,9946,9314,8977,8826,8985,9349,9781,10124,10454,10754,10877,10937,10920,10922,10892,10694,10593,10525,10525,10479,10406,10381,10360,10266,10216,10167,10170,10296,10388,10441,10415,10332
2024-09-08,14:23:02,3,0,10451,10672,10992,11060,10799,10552,10370,10212,10023,9865,9755,9778,9798,9772,9608,9562,9683,9904,10041,10152,10335,10523,10521,10427,10393,10262,10192,10096,10019,10008,10087,10175,10222,10323,10430,10458,10418,10058,9578,9387,9617,10081,10429,10562,10685,10810,10897,10904,10825,10761,10705,10634,10619,10580,10569
2024-09-08,14:23:18,3,0,10448,10854,11048,10997,10796,10530,10247,10091,9987,9858,9795,9856,9894,9866,9815,9958,10033,10099,10198,10244,10214,10183,10226,10184,10222,10292,10367,10333,10439,10470,10498,10480,10370,10358,10278,10258,10123,9687,9385,9392,9654,9988,10342,10632,10756,10716,10803,10828,10886,10981,10970,10862,10696,10507,10310
2024-09-08,14:23:34,3,0,10414,10730,11042,11137,10958,10785,10454,9947,9312,8842,8709,8899,9197,9599,9999,10176,10371,10491,10708,10963,11138,11135,11040,10882,10684,10420,10228,10177,10135,10001,9862,9870,9910,10018,10149,10245,10314,10051,9751,9705,9846,10068,10248,10450,10619,10689,10736,10780,10723,10623,10586,10568,10500,10401,10347
2024-09-08,14:23:50,3,0,10793,11192,11177,10883,10343,9840,9452,9085,8872,8847,8917,9334,10004,10616,11091,11182,10990,10666,10391,10296,10338,10531,10870,11046,11162,11360,11493,11306,11137,11017,10902,10676,10444,10278,10104,9957,9721,9268,9021,8985,9157,9436,9732,10053,10294,10620,10737,10731,10758,10785,10622,10520,10415,10330,10152
2024-09-08,14:24:06,3,0,8540,8786,8823,8636,8476,8516,8748,9259,9824,10335,10828,11210,11313,11310,11339,11469,11738,11850,11881,11787,11459,11023,10463,9957,9758,9621,9519,9497,9485,9427,9557,9805,9905,10044,10135,10226,10234,9811,9483,9513,9840,10158,10557,10872,11093,11078,10985,10946,11038,11005,10971,10832,10648,10522,10579
2024-09-08,14:24:11,3,0,10627,10717,10697,10553,10341,10221,10059,9910,9874,9748,9753,9817,9977,10164,10282,10317,10340,10245,10268,10439,10609,10673,10489,10366,10178,10104,10120,10083,10061,9986,9991,10009,10086,10168,10222,10167,10222,10329,10405,10381,10398,10406,10301,10195,10239,10204,10211,10170,10181,10156,10238,10277,10218,10155,10051
2024-09-08,14:24:17,3,0,73187169,9616,9374,9055,8867,8750,8759,9088,9643,10397,11184,11831,12315,12532,12626,12513,12300,12114,11869,11577,11243,10754,10155,9670,9347,9224,9205,9355,9523,9580,9672,9755,9827,9924,10011,10049,10173,10173,10503,10503,10882,10882,11034,11034,11065,11065,10939,10939,10617,10617,10347,10347,10073,10073,9831
2024-09-08,14:24:22,3,0,9565,9509,9527,9529,9547,9550,9572,9710,9755,9585,9622,9800,10010,10312,10675,10941,10964,10914,10846,10755,10623,10588,10724,10798,10819,11003,11323,11402,11059,10627,10266,9963,9747,9591,9428,9211,9094,9152,9195,9346,9591,9754,9895,10050,10167,10230,10285,10428,10477,10602,10701,10647,10630,10562,10510
2024-09-08,14:24:38,1,86,10363,10719,11038,11039,10841,10672,10429,10165,9992,9765,9713,9705,9698,9753,9842,9879,9962,10164,10252,10306,10303,10232,10226,10284,10265,10390,10389,10392,10431,10390,10250,10191,10242,10289,10266,10248,10222,10009,9632,9490,9658,10016,10264,10531,10797,10964,11016,11008,10945,10806,10703,10595,10533,10430,10388
2024-09-08,14:24:54,3,0,11040,11589,12302,12742,12849,12600,12185,11747,11212,10611,10052,9533,9051,8904,8777,8760,8665,8715,8794,8894,9051,9129,9269,9524,9943,10468,10877,11195,11413,11368,11247,11018,10712,10403,10223,10122,10051,9853,9588,9418,9532,9840,10218,10593,10956,11209,11313,11396,11334,11222,11126,11075,10897,10679,10340
2024-09-08,14:24:59,3,0,10173,10159,10150,10114,10039,9938,10019,10116,10094,10026,10027,10085,10151,10078,9976,10091,10221,10268,10312,10294,10322,10439,10501,10482,10389,10251,10069,9849,9640,9619,9803,9997,10188,10155,10172,10200,10135,10174,10311,10350,10382,10340,10293,10257,10279,10266,10245,10237,10182,10192,10294,10399,10398,10429,10566
2024-09-08,14:25:10,3,0,10539,10782,10997,10863,10522,10270,10123,9901,9830,9905,9965,9942,9896,9951,10024,10087,10106,10118,10189,10375,10508,10516,10499,10561,10525,10402,10255,10230,10256,10211,10216,10196,10158,10073,10009,9959,9962,9821,9663,9631,9703,9873,10189,10484,10781,10955,10957,10920,10855,10845,10813,10876,10768,10645,10555
2024-09-08,14:25:26,1,86,10370,10510,10867,10998,10947,10731,10462,10150,9974,9916,9816,9687,9705,9751,9834,9930,9990,10143,10239,10265,10225,10171,10148,10190,10290,10332,10355,10350,10352,10286,10281,10276,10296,10401,10498,10516,10478,10107,9649,9444,9599,9866,10106,10462,10707,10705,10821,10948,10930,10792,10719,10729,10687,10594,10444
2024-09-08,14:25:42,3,0,10373,10692,11013,11071,10906,10585,10184,9939,9845,9752,9723,9714,9768,9898,9992,10144,10192,10172,10188,10164,10172,10209,10324,10351,10317,10345,10361,10308,10215,10274,10386,10335,10330,10389,10334,10306,10171,9761,9448,9474,9747,10132,10457,10629,10915,11095,11062,10824,10679,10641,10597,10545,10548,10439,10311
2024-09-08,14:25:58,3,0,10380,10574,10946,11097,10910,10566,10355,10182,9978,9850,9707,9563,9492,9579,9784,9987,10195,10158,10201,10196,10157,10155,10205,10293,10335,10378,10303,10387,10520,10512,10426,10382,10391,10324,10311,10415,10408,10070,9617,9461,9522,9744,9970,10329,10679,10891,10993,10959,10948,10828,10724,10714,10723,10624,10407
2024-09-08,14:26:14,3,0,10376,10859,11273,11356,11223,10972,10642,10189,9884,9768,9848,9852,9756,9788,9838,9796,9789,9917,9988,10144,10345,10490,10393,10401,10335,10302,10349,10326,10277,10338,10361,10317,10255,10275,10343,10330,10248,9889,9580,9478,9583,9815,10124,10506,10734,10873,10931,10828,10777,10744,10713,10680,10607,10466,10380
2024-09-08,14:26:30,3,0,10561,10910,11085,11036,10847,10616,10407,10251,10094,9934,9812,9668,9532,9566,9544,9323,8801,8597,8844,9290,9980,10547,10992,11253,11410,11449,11344,11270,11141,11044,10844,10630,10414,10332,10270,10256,9916,9473,9385,9601,9877,10027,10208,10385,10448,10532,10625,10644,10658,10769,10878,10974,11101,11162,11131
2024-09-08,14:26:46,3,0,10303,10537,10838,11084,11371,11434,11152,10750,10478,10534,10689,10714,10711,10872,11107,11089,10873,10571,10227,10015,9943,9977,9899,9718,9655,9585,9519,9489,9597,9697,9770,9888,9930,9987,10136,10179,10160,9865,9656,9755,10026,10114,10062,10188,10425,10584,10763,10950,11011,10929,10798,10665,10480,10326,10209
2024-09-08,14:27:02,3,0,10344,10442,10648,10639,10671,10764,10727,10753,10684,10394,10259,10019,9512,9363,9755,10225,10533,10508,10366,10214,10078,10054,10013,10138,10225,10198,10150,10191,10245,10281,10353,10278,10326,10264,10241,10212,10051,9705,9403,9382,9626,10063,10456,10718,10956,11171,11267,11154,10972,10827,10685,10585,10472,10632,10818
